Age,Gender,Weight (kg),Height (m),Calories_Burned,Fat_Percentage,Daily meals frequency,Calories,Workout_Frequency (days/week)
22.86,Male,61.16,1.62,2289.76,25.21101782681584,3.0,1685.0,4.98
36.07,Female,99.48,1.99,1606.37,26.798981378306955,3.01,2696.0,2.99
31.59,Female,63.74,1.8,389.75,25.26650832324966,1.97,1567.0,1.99
41.72,Male,63.18,1.98,1874.4,18.76114747343214,3.01,1749.0,4.01
35.04,Male,50.61,1.6,734.4,25.41518302601202,1.99,1237.0,4.02
51.04,Female,57.42,1.77,1167.37,21.05278738942768,2.0,1531.0,3.98
31.16,Male,66.1,1.67,1088.98,26.37288104631428,2.01,1858.0,3.99
56.39,Female,67.67,1.58,958.74,32.22165415789912,3.99,1744.0,1.98
57.54,Male,58.41,1.66,1188.0,27.79278898666688,3.02,1536.0,1.98
39.33,Male,71.79,1.88,369.26,26.90490953675808,2.98,2038.0,2.02
18.02,Female,65.94,1.55,1890.75,30.30231348396562,2.01,1701.0,2.99
52.0,Female,66.56,1.6,1779.03,29.98052945014564,2.99,1910.0,3.99
47.9,Male,81.15,1.77,1182.86,29.028267148767565,2.01,2116.0,3.97
43.52,Female,110.4,1.76,1321.3,35.0,2.01,2930.0,3.0
53.76,Female,79.43,1.9,534.6,23.5220251025906,3.99,2120.0,1.99
45.05,Female,118.19,1.95,769.76,29.264578331571403,3.01,3041.0,2.98
36.27,Female,111.48,1.63,1337.64,35.0,3.0,3176.0,3.99
43.82,Female,61.03,1.55,1521.53,25.267290886081653,2.98,1786.0,4.0
33.83,Female,64.29,1.62,2050.65,27.72527490537025,3.0,1946.0,4.98
28.6,Male,56.28,1.77,607.75,19.64194058742444,3.0,1475.0,3.02
34.08,Female,65.94,1.68,712.8,25.907211122270045,3.0,1908.0,3.0
45.05,Female,65.87,1.57,435.6,28.924967664852264,3.02,1741.0,2.03
56.11,Female,84.77,1.63,1101.6,32.66114743300305,2.99,2207.0,4.03
51.83,Male,79.35,1.59,1498.7,30.20162599567476,3.0,2281.0,3.02
32.85,Female,113.45,1.99,1377.35,29.732213370178787,3.0,3027.0,1.98
19.78,Female,82.77,1.8,967.12,28.95337443641376,2.99,2314.0,2.0
37.99,Female,71.66,1.77,977.69,21.913707373580007,2.99,1920.0,2.01
54.11,Female,47.22,1.6,1573.42,23.055633835039192,3.99,1327.0,4.02
56.82,Female,51.5,1.63,1294.92,19.98795662373573,4.0,1613.0,3.99
31.89,Male,58.76,1.66,330.0,24.789842853027405,4.0,1589.0,2.01
19.61,Female,111.08,1.94,979.2,33.34316779313202,2.97,3093.0,4.01
59.4,Male,77.86,1.92,481.8,22.30242365261374,3.0,2037.0,2.95
43.11,Male,61.16,1.58,1449.68,27.03009588611152,3.99,1724.0,4.98
41.36,Male,66.97,1.74,1625.82,26.18501650239116,3.01,1965.0,3.0
53.61,Male,78.4,1.66,1544.4,27.15459224935904,1.99,2056.0,3.0
43.01,Female,95.54,1.85,844.8,28.865925590457564,3.0,2563.0,2.01
37.81,Female,88.81,1.79,2022.54,30.845811125251952,3.02,2650.0,4.99
52.0,Male,70.73,1.72,940.84,28.88584606312242,2.98,1788.0,3.0
34.17,Female,111.99,1.85,1283.06,33.237136661127806,2.0,2929.0,3.99
18.31,Female,82.98,1.96,2631.2,21.60809512796825,3.0,2278.0,4.04
34.17,Female,54.29,1.52,993.5,22.159785365137225,2.98,1463.0,3.0
21.32,Male,80.91,1.9,1411.8,24.03892089663507,3.0,2246.0,3.97
46.24,Male,47.76,1.72,1393.36,20.43803819308185,2.99,1208.0,2.99
54.23,Male,116.69,2.0,992.59,31.15352533907522,3.0,3022.0,2.98
31.17,Female,63.64,1.8,388.69,24.43663674938561,1.98,1556.0,2.02
42.05,Female,73.68,1.63,605.0,26.0987954646584,3.02,1912.0,2.98
21.47,Male,62.64,1.81,926.48,20.8718906897328,3.02,1783.0,4.01
38.06,Female,49.81,1.51,1525.99,26.408487230280063,1.99,1370.0,3.01
49.15,Male,105.73,1.64,1584.0,35.0,2.99,2692.0,2.96
32.0,Male,65.17,1.62,701.16,25.778764015083627,2.0,1972.0,1.99
32.96,Male,74.05,1.76,827.31,22.55184526486824,4.0,2211.0,4.02
55.34,Female,76.39,1.73,711.5,26.847781999766955,2.99,1876.0,3.0
19.06,Female,60.58,1.59,745.8,29.41369458948608,2.02,1518.0,1.99
45.08,Male,65.21,1.57,570.96,25.08330536388716,2.99,1666.0,1.99
37.34,Male,66.4,1.75,1818.56,25.2334715140862,3.01,1949.0,4.02
19.91,Female,72.71,1.73,1211.62,27.003930977753843,2.02,1842.0,3.01
49.05,Male,46.47,1.72,1510.74,17.589902610388982,1.99,1209.0,4.02
27.7,Female,61.94,1.6,1188.0,27.643474608637177,1.99,1855.0,2.99
49.75,Female,56.75,1.59,1259.59,28.207942702577725,1.99,1536.0,3.01
37.27,Male,69.35,1.5,683.1,33.1624696853348,2.99,2029.0,1.98
47.16,Female,45.24,1.93,1236.34,17.910655500019388,2.99,1170.0,3.0
31.38,Female,49.99,1.62,564.3,24.49578484327461,1.99,1317.0,2.0
35.43,Male,55.48,1.56,1340.57,28.255143249295102,2.0,1573.0,5.01
27.16,Male,80.89,1.61,1822.8,30.858090829603587,2.01,2231.0,3.98
31.27,Male,49.13,1.51,1313.58,21.33380168994869,3.02,1263.0,2.0
43.64,Female,86.05,1.97,1298.78,23.82191439190972,2.02,2524.0,5.0
41.08,Female,66.37,1.74,1324.19,25.689885921570426,2.99,1711.0,2.98
22.36,Male,86.11,1.9,2731.3,26.38449102735589,3.01,2365.0,5.02
49.61,Female,70.48,1.68,771.5,27.93985108855735,3.0,1844.0,2.0
37.04,Female,54.48,1.57,1585.1,25.73182073107375,2.99,1455.0,3.02
28.46,Male,113.97,1.87,1371.66,33.11044711681707,3.02,2994.0,3.02
52.0,Male,79.45,1.59,1514.52,32.09345625610015,2.98,2182.0,2.98
53.89,Male,115.43,1.92,1141.45,31.98391955719896,3.0,3171.0,4.02
30.97,Male,69.49,1.98,691.11,19.9751219263836,3.98,2116.0,2.02
30.94,Male,48.65,1.65,1331.0,20.75745224529173,4.03,1337.0,2.01
19.36,Female,76.75,1.62,1459.22,33.204171288408205,1.99,2115.0,3.98
34.07,Male,52.31,1.78,1491.64,19.262749390953864,2.0,1326.0,3.99
24.81,Female,82.36,1.95,2762.02,21.08915190770212,3.0,2477.0,3.99
38.2,Male,72.05,1.77,737.86,24.926948625977936,2.97,1780.0,2.0
27.72,Male,57.74,2.0,1415.98,19.407020172114017,3.01,1674.0,4.06
25.77,Female,61.86,1.61,2197.91,23.73435539737774,3.01,1826.0,3.97
19.01,Female,46.96,1.63,980.83,20.798374977502803,2.99,1422.0,3.99
50.14,Female,69.68,1.68,1439.9,29.24350857741002,2.0,1846.0,2.03
38.24,Male,83.68,1.74,2370.15,29.17175666021163,2.98,2243.0,4.97
39.84,Female,63.23,1.6,934.44,24.550876384171083,2.0,1851.0,2.99
28.22,Male,83.88,1.79,1435.2,26.92990731937824,2.0,2329.0,3.95
37.95,Male,123.18,1.62,1437.6,35.0,1.96,3442.0,3.99
41.25,Male,54.69,1.55,1052.08,19.74895193067684,2.01,1538.0,3.97
45.7,Male,60.07,1.68,1103.08,25.92513143658658,1.96,1674.0,4.01
45.22,Male,48.74,1.64,900.0,19.27396366141817,3.0,1272.0,3.99
53.31,Male,84.1,1.76,1953.9,28.039903695954184,2.0,2445.0,4.99
41.21,Male,61.41,1.79,2328.3,22.546448162151435,1.99,2016.0,5.0
38.49,Female,86.82,1.8,2010.85,24.452251600980816,2.98,2396.0,4.01
37.15,Female,76.45,1.82,1429.21,23.907423927366043,2.98,2042.0,4.0
34.31,Female,54.48,1.52,745.8,27.980209416271503,3.01,1502.0,3.03
33.0,Female,81.56,1.99,1239.25,21.943758581462703,2.01,2356.0,4.01
46.23,Male,61.67,1.54,1671.82,28.2245199211662,2.02,1589.0,4.03
51.01,Female,59.33,1.65,1315.4,20.95717759598848,3.01,1597.0,2.99
46.95,Male,87.21,1.64,2876.51,30.91717076730244,2.01,2379.0,3.99
39.86,Male,87.69,1.87,1535.42,24.25291111986925,2.99,2506.0,4.99
45.13,Male,46.44,1.79,1587.6,18.23335941447748,1.99,1290.0,2.98
41.76,Male,42.69,1.74,906.4,20.074885368452897,2.01,1309.0,2.99
51.81,Male,59.34,1.71,811.06,21.98310910362697,2.0,1551.0,3.03
53.99,Female,78.27,1.66,1023.25,28.36091358389039,1.99,2104.0,3.03
34.33,Female,75.22,1.94,1274.4,23.47970957159633,2.99,2169.0,4.01
21.11,Female,101.43,1.95,1186.88,29.91717396044337,2.98,2597.0,3.0
23.2,Male,44.16,1.62,700.52,17.245786560192577,3.0,1259.0,2.02
21.86,Male,45.76,1.77,1270.5,16.733061300092814,3.98,1216.0,3.02
49.74,Male,45.81,1.67,1806.89,20.949162523267983,3.01,1417.0,4.05
32.81,Male,78.36,1.66,1383.55,28.11794583415065,2.98,2052.0,4.01
21.02,Female,88.76,1.6,2003.78,34.98994296395944,3.01,2427.0,3.99
25.73,Male,76.47,1.79,1263.6,21.03154055643374,2.01,2011.0,2.98
38.89,Male,63.34,1.71,1965.6,23.31670376067376,2.01,1751.0,3.99
45.26,Female,78.67,1.96,858.0,22.73372843561832,3.97,2035.0,2.98
43.43,Female,86.64,1.97,1723.74,24.03566664147836,1.99,2502.0,4.98
24.79,Female,96.07,1.9,1064.71,28.190069983561788,3.01,2448.0,4.0
58.21,Male,59.63,1.58,2819.27,25.40232299460273,3.98,1697.0,4.0
23.89,Male,88.21,1.74,1223.66,29.234867959970863,3.01,2558.0,3.98
38.13,Female,45.8,1.68,1080.9,27.626918566342443,2.98,1408.0,3.0
51.8,Male,67.85,1.63,1415.7,28.821154465509466,2.0,1879.0,3.0
43.14,Male,96.15,1.77,1306.8,31.105423670266354,3.04,2576.0,3.0
31.73,Female,107.82,1.8,1538.1,34.90885153061687,4.0,3044.0,3.0
53.03,Male,59.91,1.63,482.24,22.34091808822768,3.0,1688.0,2.99
47.25,Male,87.51,1.64,2346.27,28.49076894192103,2.0,2456.0,3.96
47.18,Male,54.97,1.77,848.18,18.301733341797192,3.02,1506.0,4.02
43.0,Male,76.11,1.92,1499.04,23.254475431401072,2.0,2030.0,3.0
22.14,Male,106.95,1.82,718.8,29.64221168252966,2.01,2915.0,3.98
53.19,Male,72.9,1.76,792.0,25.434980798583705,2.99,2068.0,2.99
21.7,Male,54.36,1.61,1895.4,25.370365851473064,4.0,1510.0,4.01
23.85,Female,40.25,1.64,652.81,15.950044531056156,3.01,1234.0,2.03
29.55,Male,122.02,2.0,1181.78,29.828296837348788,2.98,3208.0,4.02
37.79,Male,92.0,1.77,703.36,29.748724057500706,2.99,2472.0,2.02
52.33,Male,68.5,1.63,1159.35,29.49424444687395,1.98,1906.0,3.02
18.77,Female,56.54,1.87,738.1,19.79341969679801,3.0,1477.0,3.01
55.37,Male,76.72,1.73,1309.18,27.579779847720665,3.02,2048.0,2.99
53.66,Male,74.68,1.61,1861.2,28.452050976559903,3.02,2018.0,3.99
29.11,Female,87.02,1.86,1178.71,27.529491912330545,3.01,2482.0,4.0
30.11,Female,114.01,1.91,1247.4,30.76046804985809,2.97,3084.0,2.99
28.12,Male,70.82,1.67,1925.59,28.081402764679453,1.99,2093.0,3.99
53.56,Male,104.95,1.84,822.8,30.50135504043536,3.01,2749.0,2.97
54.15,Male,57.22,1.75,2059.2,20.277216653183213,2.98,1793.0,5.0
48.98,Female,39.59,1.64,1123.2,18.54797069292496,2.99,1266.0,2.99
33.94,Male,75.29,1.6,634.75,29.81347256324641,3.01,1969.0,2.0
20.45,Male,96.71,1.71,1239.75,35.0,4.01,2786.0,3.0
42.68,Female,73.2,1.59,1296.9,30.94832852470276,3.0,2214.0,2.98
43.09,Male,70.55,1.66,1212.2,28.12639409588561,3.01,1777.0,2.01
42.39,Male,57.52,1.67,1830.4,21.8714064577829,3.01,1689.0,5.02
39.73,Female,57.54,1.69,1573.42,23.17482594608824,2.0,1749.0,4.02
25.94,Female,53.48,1.53,1366.06,25.417808175822795,3.0,1584.0,2.99
35.98,Male,84.64,1.94,1872.0,22.91889408084849,2.99,2205.0,4.99
57.62,Male,43.86,1.75,1376.1,19.516298188796764,3.0,1259.0,1.99
40.08,Male,87.2,1.87,2036.83,24.15927488582156,2.99,2408.0,4.96
50.0,Female,70.93,1.55,651.2,32.00500324573907,3.99,1849.0,2.01
57.92,Male,90.14,1.72,892.62,33.00857068798952,2.98,2204.0,1.96
31.39,Male,49.59,1.62,369.26,20.60375267395569,2.0,1202.0,1.98
55.15,Male,130.46,1.73,455.4,35.0,4.01,3293.0,3.02
54.23,Female,55.5,1.71,954.16,22.25393959512692,2.0,1314.0,2.01
33.88,Female,58.79,1.62,820.12,25.234360388580285,3.01,1851.0,3.97
32.05,Female,85.15,1.64,2529.15,33.27832102661062,3.0,2338.0,3.98
53.12,Male,61.03,1.63,666.1,24.680034722076968,3.01,1655.0,3.01
56.31,Female,44.82,1.73,1003.39,17.9456723058876,3.01,1362.0,3.0
51.16,Female,44.46,1.63,1028.06,21.1690550417286,3.99,1413.0,4.01
26.91,Male,89.13,1.64,2596.59,33.513960519663975,1.99,2411.0,4.02
56.21,Female,49.94,1.7,1127.42,20.576954736627822,3.0,1500.0,1.99
29.07,Female,82.49,1.99,1435.5,24.67749495302679,3.02,2276.0,2.01
44.8,Male,50.94,1.87,1556.5,16.657580927988857,3.0,1331.0,3.99
27.33,Female,76.96,1.7,971.96,29.36350855795345,3.0,2051.0,2.97
47.25,Female,56.08,1.77,1585.32,21.03351547498165,3.02,1435.0,4.01
34.09,Female,102.26,1.71,959.43,35.0,3.01,2622.0,1.99
34.01,Female,75.49,1.94,1572.11,24.837015614183965,2.99,2305.0,3.99
21.74,Female,95.93,1.63,970.38,33.28576296482681,3.02,2672.0,4.0
53.32,Male,57.18,1.59,1072.8,26.674742926204207,3.02,1481.0,2.98
23.56,Male,59.61,1.76,563.2,25.23544309466027,3.01,1680.0,2.98
42.54,Female,70.2,1.66,972.85,23.797627070087724,2.99,1896.0,1.99
32.79,Male,53.36,1.52,896.78,25.387659399490506,1.99,1477.0,1.99
37.18,Female,74.61,1.82,1314.31,24.92266573271198,3.01,2053.0,4.02
47.9,Female,95.39,1.7,1332.09,28.911784392717816,3.01,2633.0,3.01
53.27,Female,73.77,1.76,1450.79,30.05709886829209,2.99,2141.0,2.98
21.12,Male,62.15,1.81,936.78,17.760317214289824,2.99,1748.0,4.02
54.35,Female,67.28,1.54,871.2,30.158634843361696,4.01,1828.0,2.96
54.19,Female,115.64,2.0,739.87,33.03210683578986,3.0,3055.0,2.99
31.88,Male,84.97,1.64,2541.48,31.846759831051244,3.0,2367.0,3.97
18.96,Female,99.38,1.7,1017.32,34.4258612119648,2.99,2624.0,1.98
30.51,Female,61.67,1.52,1849.78,31.366012647114616,3.01,1727.0,4.0
21.81,Male,96.58,1.63,1777.54,35.0,2.99,2662.0,4.0
24.81,Male,67.04,1.61,917.4,26.73731356096829,4.0,1695.0,2.01
48.9,Female,81.87,1.83,2845.7,23.2566818909089,1.99,2370.0,5.0
19.82,Male,124.2,1.82,1200.0,35.0,3.01,3343.0,2.98
28.1,Male,82.03,1.66,1027.2,30.510132839995407,3.01,2377.0,4.0
42.08,Male,46.19,1.78,536.8,16.570405905254894,3.01,1326.0,2.01
19.14,Female,110.5,1.91,872.78,28.863922508045786,2.0,2998.0,2.02
45.64,Male,59.46,1.68,1114.53,21.23353073982699,2.0,1883.0,3.96
27.3,Male,76.27,1.7,846.34,32.64510434669384,3.02,2286.0,2.99
18.0,Female,57.72,1.75,1394.36,21.26659578382933,2.0,1673.0,3.03
23.12,Male,80.65,1.8,1613.24,26.837700746838195,2.99,2105.0,4.01
44.13,Male,86.73,1.97,1943.69,21.24033227631161,2.0,2330.0,5.0
56.83,Female,96.04,1.74,1297.08,32.409479268958066,2.99,2687.0,3.02
44.0,Male,68.88,1.76,896.78,25.95336542966261,3.01,1770.0,3.02
32.44,Female,84.29,1.74,965.35,27.041828555136004,2.99,2230.0,3.01
35.07,Male,78.13,1.67,1490.36,27.38131961202388,1.99,2267.0,4.02
36.03,Female,58.54,1.77,1717.32,18.71937559947157,3.01,1452.0,4.03
45.43,Male,52.29,1.85,1057.92,19.4575863534841,2.98,1484.0,2.98
49.67,Female,87.77,1.6,668.19,31.828938233100804,2.01,2189.0,1.97
48.81,Female,82.4,1.86,1467.53,23.25645398255924,1.98,2566.0,4.0
44.8,Male,85.51,1.86,1905.63,25.61153410911633,2.0,2374.0,4.98
43.46,Male,109.1,1.73,1609.3,35.0,1.99,2877.0,1.96
37.09,Male,52.77,1.71,1218.37,17.121683933264684,2.99,1567.0,4.02
32.3,Male,59.15,1.66,343.2,25.72022894092347,4.01,1433.0,2.01
26.28,Male,72.86,1.67,1683.43,29.26832544933329,2.01,2049.0,1.98
57.0,Male,85.62,1.69,1831.81,30.119198472081184,2.98,2273.0,5.0
28.02,Female,52.34,1.61,1417.16,19.81477096099541,3.01,1509.0,3.02
35.05,Female,64.63,1.59,1269.44,25.206295041904568,3.0,1972.0,4.99
42.65,Female,42.72,1.66,488.84,20.300698442041725,3.01,1125.0,2.02
54.54,Female,71.9,1.86,1219.38,22.64099476600389,3.01,1961.0,3.0
21.27,Female,51.37,1.71,1028.06,20.16496024608476,2.01,1538.0,3.01
20.84,Male,61.32,1.57,1504.24,23.970013646454145,3.01,1669.0,3.99
21.94,Female,57.79,1.72,1079.1,22.24605157298166,3.99,1436.0,2.97
46.99,Female,88.64,1.6,2177.87,35.0,3.02,2517.0,5.02
33.14,Male,45.4,1.5,600.05,22.4638710610316,3.01,1269.0,3.01
40.33,Female,63.44,1.62,863.03,25.786841514227746,3.02,1824.0,2.03
18.0,Female,71.97,1.54,960.3,28.77557719755591,1.99,2130.0,2.02
30.06,Male,69.8,1.56,1111.47,29.274890175343423,3.01,1863.0,4.03
34.96,Female,97.72,1.71,1277.86,35.0,2.0,2690.0,3.03
31.8,Male,75.45,1.93,585.16,23.10242780103093,2.99,1968.0,1.97
30.37,Female,51.47,1.74,771.04,20.758975779611728,3.0,1544.0,3.02
22.14,Female,71.65,1.93,1874.4,20.575980180946488,2.99,1982.0,4.01
21.95,Male,79.42,1.52,1940.4,35.0,3.0,2034.0,3.01
24.33,Female,59.7,1.79,2819.27,19.18835088470035,3.0,1773.0,4.01
59.06,Male,85.78,1.67,2331.88,32.38089887720985,2.0,2506.0,4.97
22.71,Female,83.95,1.99,1401.84,23.474116346279228,3.03,2384.0,3.98
18.21,Female,60.89,1.79,720.05,21.377040128912817,2.0,1512.0,2.01
28.84,Female,68.29,1.72,778.9,26.14382193432069,2.03,2001.0,3.98
49.93,Male,86.56,1.63,1777.03,34.29243573981152,2.97,2374.0,4.02
41.9,Male,63.64,1.77,1727.76,20.30206140557093,4.0,1748.0,2.97
58.99,Female,126.1,1.69,1083.38,35.0,2.99,3430.0,3.0
58.91,Female,76.4,1.77,1440.14,25.29388897538066,2.99,1978.0,2.98
32.34,Male,62.17,1.63,2389.94,25.430365902744374,3.0,1925.0,5.02
44.7,Female,85.08,1.86,1709.54,27.36519777741076,1.99,2417.0,4.97
28.01,Male,55.48,1.79,2069.6,17.995963169211635,3.01,1679.0,4.99
44.99,Male,59.31,1.51,1244.07,27.130928234774338,3.0,1758.0,4.0
55.36,Female,118.63,1.72,679.45,35.0,3.03,3059.0,2.98
32.32,Male,83.77,1.74,964.48,29.70761010513348,2.98,2307.0,3.03
21.89,Male,100.82,1.84,1955.23,28.537077682042327,3.99,2630.0,4.03
28.13,Male,102.09,1.84,1068.23,33.35111758818843,3.0,2965.0,3.04
38.9,Male,71.57,1.88,356.72,21.42399534848685,3.01,1999.0,1.99
52.7,Male,125.27,1.91,336.29,33.420292671376224,2.02,3036.0,1.98
42.77,Female,113.06,1.83,1922.38,34.540686087347225,3.0,2979.0,4.0
25.75,Male,70.93,1.66,966.24,28.5955771504828,3.99,1879.0,3.0
53.94,Female,85.86,1.76,1420.8,23.766042092788705,2.97,2251.0,3.01
56.96,Female,52.69,1.57,1133.06,20.67859863781532,2.0,1410.0,3.04
52.84,Male,73.87,1.76,1055.12,25.867851069148266,3.01,1953.0,2.96
42.26,Female,72.14,1.69,1167.37,24.10055138699189,3.0,2079.0,3.02
44.34,Female,69.04,1.75,1018.77,29.307572612877607,2.99,1763.0,3.01
43.26,Male,56.93,1.79,2057.62,17.399724948086703,2.0,1715.0,4.0
44.77,Female,46.75,1.79,1575.49,19.69931176400597,2.0,1349.0,2.99
40.01,Female,52.32,1.61,747.32,23.097525749207527,1.99,1514.0,1.99
27.9,Male,128.47,1.86,1018.45,35.0,3.01,3107.0,4.01
50.17,Female,86.3,1.63,2449.06,27.49118345412097,2.98,2365.0,3.99
27.56,Female,73.14,1.67,1210.61,28.96415853858556,2.99,2125.0,3.0
29.97,Female,91.38,1.99,985.58,26.290404517852007,2.02,2362.0,2.96
33.39,Male,56.06,1.61,1389.47,25.540685650123688,3.01,1672.0,4.0
42.72,Male,82.9,1.95,2704.78,25.72730431581116,3.96,2435.0,4.98
18.0,Male,64.65,1.55,1027.88,29.46251810844474,1.98,1870.0,3.05
52.02,Male,81.59,1.72,1358.47,27.67670120657944,3.01,2355.0,4.02
18.86,Male,64.46,1.63,1938.86,23.04140049962087,2.0,1767.0,5.03
48.74,Male,45.36,1.74,1187.42,17.34758067854851,3.99,1186.0,2.96
36.56,Female,103.37,1.89,535.57,32.08617917994439,1.98,2637.0,1.98
38.96,Female,85.82,1.82,2287.91,28.53044154134476,3.0,2462.0,4.98
49.1,Male,84.75,1.68,1419.6,27.44860839327791,3.03,2331.0,4.0
55.14,Male,71.49,1.62,356.72,32.950544092653935,3.0,1871.0,2.99
20.15,Male,70.83,1.69,1238.4,22.549958968654604,2.0,2004.0,3.01
30.84,Male,77.66,1.71,1211.62,27.44370209219865,2.0,2152.0,4.01
31.23,Male,77.6,1.92,1341.76,24.24494945174468,3.0,2278.0,3.01
46.67,Male,127.31,1.76,469.03,35.0,1.99,3259.0,2.0
43.89,Male,69.88,1.75,667.81,26.10132096290663,3.02,1799.0,3.0
29.01,Female,58.7,1.61,1587.96,24.81959621189329,2.0,1687.0,3.0
29.58,Male,62.77,1.92,1376.89,20.840826149039536,2.0,1739.0,1.99
53.88,Male,75.3,1.72,1163.71,26.665100433401868,4.0,1886.0,3.0
50.73,Female,64.64,1.79,848.18,24.884399782965943,2.98,1946.0,4.0
43.67,Female,61.42,1.55,1358.11,28.269234231884045,2.99,1842.0,4.01
32.06,Female,58.26,1.66,605.0,25.88547171922345,4.02,1584.0,2.02
49.42,Male,89.4,1.67,2547.36,29.6546094499357,2.98,2681.0,4.99
53.99,Female,46.83,1.5,1225.42,22.1559187605644,1.96,1224.0,2.0
41.52,Male,72.56,1.62,1262.55,29.384993176732337,2.0,2183.0,3.99
49.34,Male,57.9,1.58,2256.36,23.44293985711366,1.99,1708.0,5.0
22.82,Male,40.58,1.75,541.2,17.56128188284398,1.99,1050.0,3.01
51.51,Female,74.06,1.63,906.44,28.03325511637391,3.0,2066.0,3.0
42.86,Male,55.21,1.73,2388.1,20.753344644445747,3.04,1811.0,5.01
39.98,Male,63.5,2.0,1363.2,22.34973998008675,3.02,1655.0,4.0
42.67,Male,73.11,1.59,1304.42,30.91057412398503,2.99,1941.0,2.99
18.76,Female,95.99,1.85,1151.04,28.89293754364736,2.01,2375.0,4.0
51.09,Female,88.16,1.62,1825.2,35.0,4.01,2356.0,4.02
51.9,Male,80.13,1.51,658.8,35.0,2.0,2144.0,3.03
31.22,Male,48.77,1.62,677.6,21.103842522535604,1.99,1331.0,2.02
22.53,Male,86.66,1.91,2667.93,22.116929215469344,2.0,2316.0,5.02
51.9,Male,64.87,1.51,2137.81,27.419504919890628,4.0,1759.0,3.97
31.05,Male,57.37,1.56,1404.0,23.448764913418408,3.0,1594.0,4.99
41.55,Female,64.8,1.65,1440.0,25.721508027599285,2.99,1733.0,2.99
58.8,Female,76.31,1.77,1445.4,28.591147949101643,2.98,2115.0,3.01
37.91,Female,92.05,1.77,968.88,32.88012467522095,3.0,2409.0,1.95
44.96,Male,51.03,1.87,1544.4,17.761057544148084,3.0,1427.0,4.06
41.22,Female,82.03,1.87,2172.85,23.27915949568176,2.98,2130.0,5.02
42.87,Male,66.21,1.76,1044.87,23.330677330264745,3.01,1822.0,4.01
20.15,Female,71.42,1.69,1229.82,24.054003937738614,2.01,2033.0,3.0
57.11,Female,51.7,1.63,1569.49,21.41834526927172,4.01,1447.0,4.02
56.93,Female,63.68,1.52,1350.44,29.12638286818912,3.01,1810.0,5.03
31.93,Female,70.12,1.62,817.66,29.433371670693017,1.98,1817.0,1.98
21.87,Female,39.84,1.56,1553.9,19.141123994732983,3.01,1081.0,4.02
39.77,Female,55.03,1.61,1812.1,22.599585992563064,2.01,1373.0,3.99
49.41,Female,45.45,1.74,1636.8,17.779833658367295,3.99,1370.0,3.0
23.85,Male,51.15,1.67,951.26,19.474622282066807,2.0,1491.0,2.99
40.79,Female,63.55,1.59,2631.2,27.269056781167045,2.0,1995.0,5.02
43.03,Female,72.96,1.8,514.8,24.529635556883527,3.01,2119.0,2.99
28.14,Male,70.18,1.58,1448.39,25.26119584608804,3.01,1929.0,2.98
57.04,Female,83.57,1.65,1838.31,33.728378388036944,3.0,2303.0,3.99
45.03,Male,73.3,1.75,1095.31,27.60824918138757,3.01,1925.0,4.01
57.89,Male,67.28,1.75,623.13,20.23431967852281,3.01,1794.0,2.01
59.25,Female,54.01,1.75,1607.86,21.830346603613176,4.01,1643.0,3.97
41.93,Female,50.74,1.75,1392.04,17.33797754467128,3.0,1431.0,2.99
49.97,Male,68.78,1.77,749.42,22.65828440972601,2.99,1937.0,3.01
58.92,Male,96.57,1.71,382.8,32.35896361905662,2.02,2487.0,3.0
32.88,Female,46.11,1.5,1115.22,25.84244115378274,3.01,1211.0,3.01
49.9,Male,67.43,1.75,824.3,24.866090034350734,2.01,1840.0,2.97
45.3,Male,79.62,1.95,1966.8,22.759453459215603,4.01,2051.0,3.0
46.97,Male,65.9,1.71,931.45,21.93946652001224,2.99,1988.0,3.01
46.08,Male,108.11,1.64,1694.0,35.0,4.0,2744.0,2.99
40.0,Male,57.71,1.98,1371.66,20.7195411850158,2.99,1573.0,3.02
18.74,Male,65.55,1.58,1049.45,28.28379989889303,3.0,1805.0,2.99
57.0,Female,46.3,1.76,1553.9,18.021585264030293,3.0,1362.0,3.0
45.58,Male,60.08,1.68,1242.0,24.67490762788226,2.01,1686.0,4.01
50.59,Male,59.38,1.65,886.34,23.257089821707776,3.0,1468.0,2.99
31.15,Female,79.14,1.71,1963.52,27.68595678085336,2.99,2069.0,3.99
36.15,Male,109.83,1.62,841.5,35.0,2.0,2918.0,3.0
21.89,Female,79.01,1.51,1563.39,35.0,3.01,2088.0,3.01
20.05,Female,120.28,1.73,1345.28,35.0,2.98,3206.0,2.99
48.87,Female,69.56,1.62,1222.43,27.243284245145183,2.01,1809.0,3.99
19.91,Male,75.54,1.73,1503.7,24.60244204060601,3.01,2139.0,4.01
51.91,Male,63.84,1.62,1238.4,25.13397671470684,4.01,1905.0,4.02
32.01,Male,126.25,1.83,1447.16,34.68238873411702,3.02,3286.0,3.04
54.12,Female,83.83,1.87,2189.58,29.542165678661576,2.02,2427.0,4.97
30.08,Male,62.95,1.67,734.4,25.5955344458552,2.99,1909.0,4.01
48.82,Female,57.77,1.99,929.75,20.03394769884275,3.03,1604.0,3.01
41.82,Female,49.15,1.5,1239.93,22.28565132660032,3.0,1345.0,2.97
52.25,Female,52.05,1.67,1330.01,26.39575908026055,3.02,1543.0,1.99
